OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,SHAPE,long,lat,center_x,center_y
49038202,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,trifidum,,Plantae,Galium trifidum,three-petal bedstraw,species,"{'x': -122.95527777799998, 'y': 38.07826944400006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95527777799998,38.07826944400006,-122.90530061399994,38.02782775950004
103410022,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97466581599997, 'y': 37.99439847100007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97466581599997,37.99439847100007,-122.90530061399994,38.02782775950004
136553547,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium,bellum,,Plantae,Sisyrinchium bellum,western blue-eyed grass,species,"{'x': -122.97410480499997, 'y': 37.99336615200008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97410480499997,37.99336615200008,-122.90530061399994,38.02782775950004
89562738,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,concinnum,,Plantae,Erysimum concinnum,headland wallflower,species,"{'x': -122.97468758299999, 'y': 37.994431528000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97468758299999,37.994431528000064,-122.90530061399994,38.02782775950004
50447016,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,bicolor,,Aves,Tachycineta bicolor,Tree Swallow,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
135197842,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,nuttallii,,Aves,Dryobates nuttallii,Nuttall's Woodpecker,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
131678533,Animalia,Chordata,Aves,Passeriformes,Paradoxornithidae,Chamaea,fasciata,,Aves,Chamaea fasciata,Wrentit,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
74795908,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,californica,,Aves,Callipepla californica,California Quail,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
29042246,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,hemionus,columbianus,Mammalia,Odocoileus hemionus columbianus,Black-tailed Deer,subspecies,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
61095720,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,rufus,,Mammalia,Lynx rufus,Bobcat,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
29097556,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,hemionus,columbianus,Mammalia,Odocoileus hemionus columbianus,Black-tailed Deer,subspecies,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
38081490,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,pusilla,,Aves,Cardellina pusilla,Wilson's Warbler,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
37053762,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,fasciata,,Aves,Patagioenas fasciata,Band-tailed Pigeon,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
77792029,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,californica,,Aves,Aphelocoma californica,California Scrub-Jay,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
123255345,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,purpureus,,Aves,Haemorhous purpureus,Purple Finch,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
5392695,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
50763972,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Pachygrapsus,crassipes,,Other,Pachygrapsus crassipes,Striped Shore Crab,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
43271001,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,,Mammalia,Canis latrans,Coyote,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
145164452,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
116570590,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,purpureus,,Aves,Haemorhous purpureus,Purple Finch,species,"{'x': -122.92435341899994, 'y': 38.09021969500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92435341899994,38.09021969500003,-122.90530061399994,38.02782775950004
54178185,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,quercetorum,,Plantae,Cirsium quercetorum,Alameda thistle,species,"{'x': -122.95406725699996, 'y': 38.079129702000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95406725699996,38.079129702000046,-122.90530061399994,38.02782775950004
43563445,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,,Reptilia,Thamnophis atratus,Aquatic Garter Snake,species,"{'x': -122.97411333299999, 'y': 37.99337833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97411333299999,37.99337833300007,-122.90530061399994,38.02782775950004
125325304,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,douglasiana,,Plantae,Iris douglasiana,Douglas iris,species,"{'x': -122.97412833299995, 'y': 37.99340500000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97412833299995,37.99340500000005,-122.90530061399994,38.02782775950004
101624936,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Nemophila,menziesii,atomaria,Plantae,Nemophila menziesii atomaria,white baby blue eyes,variety,"{'x': -122.97469444399997, 'y': 37.99443888900004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97469444399997,37.99443888900004,-122.90530061399994,38.02782775950004
41485935,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wyethia,angustifolia,,Plantae,Wyethia angustifolia,narrowleaf mule-ears,species,"{'x': -122.97409666699997, 'y': 37.99334500000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97409666699997,37.99334500000003,-122.90530061399994,38.02782775950004
13687598,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97350646899997, 'y': 37.992309403000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97350646899997,37.992309403000036,-122.90530061399994,38.02782775950004
5282477,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sidalcea,malviflora,,Plantae,Sidalcea malviflora,Dwarf Checkermallow,species,"{'x': -122.97412166699996, 'y': 37.99338666700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97412166699996,37.99338666700004,-122.90530061399994,38.02782775950004
74995223,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lagurus,ovatus,,Plantae,Lagurus ovatus,Hare's Tail Grass,species,"{'x': -122.97467833299999, 'y': 37.994396667000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97467833299999,37.994396667000046,-122.90530061399994,38.02782775950004
42145977,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,richardii,Mammalia,Phoca vitulina richardii,Pacific Harbor Seal,subspecies,"{'x': -122.97428999999994, 'y': 37.99367833300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97428999999994,37.99367833300005,-122.90530061399994,38.02782775950004
35749285,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,,Aves,Larus occidentalis,Western Gull,species,"{'x': -122.97475576399995, 'y': 37.99453340600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97475576399995,37.99453340600007,-122.90530061399994,38.02782775950004
56425689,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus,chilensis,,Plantae,Carpobrotus chilensis,Chilean sea fig,species,"{'x': -122.97413666699998, 'y': 37.99339666700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97413666699998,37.99339666700007,-122.90530061399994,38.02782775950004
79291778,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,,Aves,Larus occidentalis,Western Gull,species,"{'x': -122.97483467999996, 'y': 37.99467608600003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97483467999996,37.99467608600003,-122.90530061399994,38.02782775950004
82320346,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,perfoliata,,Plantae,Claytonia perfoliata,miner's lettuce,species,"{'x': -122.97460833299999, 'y': 37.99424666700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97460833299999,37.99424666700003,-122.90530061399994,38.02782775950004
53996090,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Plectritis,congesta,brachystemon,Plantae,Plectritis congesta brachystemon,Pink Plectritis,subspecies,"{'x': -122.97463333299999, 'y': 37.99428833300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97463333299999,37.99428833300004,-122.90530061399994,38.02782775950004
83273474,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,arboreus,,Plantae,Lupinus arboreus,yellow bush lupine,species,"{'x': -122.97463732799997, 'y': 37.994292760000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97463732799997,37.994292760000064,-122.90530061399994,38.02782775950004
41919075,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97350046999998, 'y': 37.99226354000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97350046999998,37.99226354000007,-122.90530061399994,38.02782775950004
138714044,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97377826299999, 'y': 37.992743517000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97377826299999,37.992743517000065,-122.90530061399994,38.02782775950004
47102227,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97362247699999, 'y': 37.99246990700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97362247699999,37.99246990700004,-122.90530061399994,38.02782775950004
137129220,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,vulgaris,,Plantae,Prunella vulgaris,common selfheal,species,"{'x': -122.97414499999996, 'y': 37.99338833300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97414499999996,37.99338833300004,-122.90530061399994,38.02782775950004
134583138,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,affinis,affinis,Plantae,Castilleja affinis affinis,Coast Indian Paintbrush,variety,"{'x': -122.97406999999998, 'y': 37.99325166700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97406999999998,37.99325166700004,-122.90530061399994,38.02782775950004
144725107,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Leptosiphon,grandiflorus,,Plantae,Leptosiphon grandiflorus,large-flowered leptosiphon,species,"{'x': -122.95403467999995, 'y': 38.07918259000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95403467999995,38.07918259000007,-122.90530061399994,38.02782775950004
843859,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon,californicus,,Plantae,Platystemon californicus,creamcups,species,"{'x': -122.97468888899999, 'y': 37.99437500000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97468888899999,37.99437500000005,-122.90530061399994,38.02782775950004
116816410,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,apiifolium,,Plantae,Ligusticum apiifolium,Celery Leaf Lovage,species,"{'x': -122.97413635299995, 'y': 37.99336242700008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97413635299995,37.99336242700008,-122.90530061399994,38.02782775950004
48517584,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,munitum,,Plantae,Polystichum munitum,western swordfern,species,"{'x': -122.97467499999999, 'y': 37.99434666700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97467499999999,37.99434666700006,-122.90530061399994,38.02782775950004
45732589,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,wightii,,Plantae,Castilleja wightii,Wight's Paintbrush,species,"{'x': -122.97413575499996, 'y': 37.99335847100008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97413575499996,37.99335847100008,-122.90530061399994,38.02782775950004
17279985,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,quercetorum,,Plantae,Cirsium quercetorum,Alameda thistle,species,"{'x': -122.95402826999998, 'y': 38.079195929000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95402826999998,38.079195929000036,-122.90530061399994,38.02782775950004
56869323,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,calurus,Aves,Buteo jamaicensis calurus,Western Red-tailed Hawk,subspecies,"{'x': -122.97206526299999, 'y': 37.98990002000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97206526299999,37.98990002000005,-122.90530061399994,38.02782775950004
144875316,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97360155499996, 'y': 37.99241210400004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97360155499996,37.99241210400004,-122.90530061399994,38.02782775950004
95076723,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97360155499996, 'y': 37.99241210400004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97360155499996,37.99241210400004,-122.90530061399994,38.02782775950004
22912423,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,platyglossa,,Plantae,Layia platyglossa,tidy tips,species,"{'x': -122.95412999999996, 'y': 38.07912783300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95412999999996,38.07912783300003,-122.90530061399994,38.02782775950004
29138496,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Cisseps,fulvicollis,,Insecta,Cisseps fulvicollis,Yellow-collared Scape Moth,species,"{'x': -122.95584218899995, 'y': 38.077909926000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95584218899995,38.077909926000075,-122.90530061399994,38.02782775950004
27706949,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,herodias,,Aves,Ardea herodias,Great Blue Heron,species,"{'x': -122.95499652999996, 'y': 38.07852288500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95499652999996,38.07852288500004,-122.90530061399994,38.02782775950004
146567733,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,vulgaris,,Plantae,Prunella vulgaris,common selfheal,species,"{'x': -122.97412166699996, 'y': 37.99332000000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97412166699996,37.99332000000004,-122.90530061399994,38.02782775950004
5966556,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97375659699998, 'y': 37.99266909700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97375659699998,37.99266909700003,-122.90530061399994,38.02782775950004
19459206,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,millefolium,,Plantae,Achillea millefolium,common yarrow,species,"{'x': -122.97419666699994, 'y': 37.99344666700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97419666699994,37.99344666700006,-122.90530061399994,38.02782775950004
122276586,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,americana,,Plantae,Veronica americana,American brooklime,species,"{'x': -122.95584722199999, 'y': 38.07791388900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95584722199999,38.07791388900006,-122.90530061399994,38.02782775950004
12351335,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,,Plantae,Ceanothus thyrsiflorus,blueblossom,species,"{'x': -122.97458666699998, 'y': 37.99414666700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97458666699998,37.99414666700005,-122.90530061399994,38.02782775950004
136361356,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97375103799999, 'y': 37.99264696700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97375103799999,37.99264696700004,-122.90530061399994,38.02782775950004
33049376,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,immer,,Aves,Gavia immer,Common Loon,species,"{'x': -122.97418256799995, 'y': 37.99340908200003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97418256799995,37.99340908200003,-122.90530061399994,38.02782775950004
133555196,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,bienne,,Plantae,Linum bienne,Pale flax,species,"{'x': -122.97436936799994, 'y': 37.99374527700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97436936799994,37.99374527700007,-122.90530061399994,38.02782775950004
146042903,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,wormskioldii,,Plantae,Trifolium wormskioldii,coast clover,species,"{'x': -122.97421999999995, 'y': 37.99347166700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97421999999995,37.99347166700005,-122.90530061399994,38.02782775950004
78939802,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,wormskioldii,,Plantae,Trifolium wormskioldii,coast clover,species,"{'x': -122.97421999999995, 'y': 37.993461667000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97421999999995,37.993461667000076,-122.90530061399994,38.02782775950004
143882409,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97470333299998, 'y': 37.99434500000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97470333299998,37.99434500000007,-122.90530061399994,38.02782775950004
47685324,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,"{'x': -122.97418876199998, 'y': 37.993401438000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97418876199998,37.993401438000035,-122.90530061399994,38.02782775950004
11120569,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Spiranthes,romanzoffiana,,Plantae,Spiranthes romanzoffiana,Irish lady's-tresses,species,"{'x': -122.96299607699996, 'y': 38.07182351000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96299607699996,38.07182351000006,-122.90530061399994,38.02782775950004
74824776,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,stellata,,Aves,Gavia stellata,Red-throated Loon,species,"{'x': -122.97470833299997, 'y': 37.994350000000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97470833299997,37.994350000000054,-122.90530061399994,38.02782775950004
60503204,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,apiifolium,,Plantae,Ligusticum apiifolium,Celery Leaf Lovage,species,"{'x': -122.97413635299995, 'y': 37.99330520600006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97413635299995,37.99330520600006,-122.90530061399994,38.02782775950004
77075260,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Angelica,hendersonii,,Plantae,Angelica hendersonii,Henderson's angelica,species,"{'x': -122.97450833299996, 'y': 37.993977778000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97450833299996,37.993977778000044,-122.90530061399994,38.02782775950004
60515727,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,margaritacea,,Plantae,Anaphalis margaritacea,pearly everlasting,species,"{'x': -122.97432333299997, 'y': 37.99364000000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97432333299997,37.99364000000003,-122.90530061399994,38.02782775950004
17572117,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,grandis,,Plantae,Erythranthe grandis,magnificent seep monkeyflower,species,"{'x': -122.85235854799998, 'y': 38.01528082800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.85235854799998,38.01528082800007,-122.90530061399994,38.02782775950004
101527705,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Monardella,sinuata,nigrescens,Plantae,Monardella sinuata nigrescens,,subspecies,"{'x': -122.96544707799995, 'y': 38.069277320000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96544707799995,38.069277320000026,-122.90530061399994,38.02782775950004
12492853,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,septempunctata,,Insecta,Coccinella septempunctata,Seven-spotted Ladybird Beetle,species,"{'x': -122.97477833299996, 'y': 37.99447166700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477833299996,37.99447166700003,-122.90530061399994,38.02782775950004
38939338,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,,Mammalia,Canis latrans,Coyote,species,"{'x': -122.97418333299998, 'y': 37.99337833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97418333299998,37.99337833300007,-122.90530061399994,38.02782775950004
38930307,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,douglasiana,,Plantae,Iris douglasiana,Douglas iris,species,"{'x': -122.85200499999996, 'y': 38.01789166700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.85200499999996,38.01789166700007,-122.90530061399994,38.02782775950004
105935321,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pentagramma,triangularis,,Plantae,Pentagramma triangularis,goldback fern,species,"{'x': -122.97472833299997, 'y': 37.99436833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97472833299997,37.99436833300007,-122.90530061399994,38.02782775950004
46278774,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,Aves,Buteo jamaicensis,Red-tailed Hawk,species,"{'x': -122.97472399999998, 'y': 37.99435300000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97472399999998,37.99435300000005,-122.90530061399994,38.02782775950004
10052422,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wyethia,angustifolia,,Plantae,Wyethia angustifolia,narrowleaf mule-ears,species,"{'x': -122.97416686999998, 'y': 37.99333190900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97416686999998,37.99333190900006,-122.90530061399994,38.02782775950004
110940181,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Triteleia,laxa,,Plantae,Triteleia laxa,Ithuriel's Spear,species,"{'x': -122.97419666699994, 'y': 37.99338000000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97419666699994,37.99338000000006,-122.90530061399994,38.02782775950004
79410878,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97497880799995, 'y': 37.994823859000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97497880799995,37.994823859000064,-122.90530061399994,38.02782775950004
49996537,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lagurus,ovatus,,Plantae,Lagurus ovatus,Hare's Tail Grass,species,"{'x': -122.97477833299996, 'y': 37.99444500000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477833299996,37.99444500000004,-122.90530061399994,38.02782775950004
103525742,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,,Plantae,Ceanothus thyrsiflorus,blueblossom,species,"{'x': -122.974765822, 'y': 37.994416726000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.974765822,37.994416726000054,-122.90530061399994,38.02782775950004
144245830,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia,stricta,,Plantae,Grindelia stricta,Oregon Gumplant,species,"{'x': -122.97476166699994, 'y': 37.994408333000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97476166699994,37.994408333000024,-122.90530061399994,38.02782775950004
